# NodeID	Attribute1	Attribute2	Attribute3	Attribute4	Attribute5	Attribute6	Attribute7	Attribute8	Attribute9	Attribute10	Attribute11	Attribute12	Attribute13	Attribute14	Attribute15	Attribute16	Attribute17	Attribute18	Attribute19	Attribute20	_id	OutDeg	Pagerank
COziR6VVUbk8Fw	43349	16	0	51.475476	-0.298074				hP_s5s9VVr5Qcg	44418	London	RcWoHEVTUb4U88DIPw	23416974	Greater London	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	357	2	0.000004
j6NOJyFWUbvyaXM	731077	14	0	52.134344	5.061607				vnnEA85WUb4001o	734047	Utrecht	CWrqKrZQUL_F9iNDYQ	12592434	Utrecht	5x2p3bBTUb4SksS8	2346381	Utrecht	Exbw8apTUb6236fOVA	23424909	Netherlands	358	1	0.000002
f2BXrMNTVr3ESYr5	2477450	12	0	47.160481	-122.286071				f2BXrMNTVr3ESYr5	2477450	Puyallup	Uf8Je5pQUL._aKXH3A	12590466	Pierce	jyADg3RTUb65Hnbj	2347606	Washington	nz.gsghTUb4c2WAecA	23424977	United States	359	1	0.000002
l5vRgdxSULpvlw	32036	13	0	51.152055	-2.592344				l5vRgdxSULpvlw	32036	Pilton	FBIw8eRQULxkpqlFYQ	12602185	Somerset	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	360	2	0.000004
SoXZfXxQW7772ag5	1947214	16	0	34.550033	38.270741				SoXZfXxQW7772ag5	1947214	Tadmur				lxZvfiFTUb5t39dw	2347079	H'ims	T7vAbmpTUb73MdoGSA	23424956	Syria	361	1	0.000003
2W3hYzVTWrgO6VGFmw	28288924	16	0	47.614264	-122.319964				uiZgkRVTVrMaF2cP	2490383	Seattle	e4JdbCFQUL8iSf0rtg	12590456	King	jyADg3RTUb65Hnbj	2347606	Washington	nz.gsghTUb4c2WAecA	23424977	United States	362	1	0.000002
9fQ0zFtYWrpC	9806	10	0	49.252792	-122.974777				9fQ0zFtYWrpC	9806	Burnaby	emTQ4FlTW7nupnbp2Q	29375222	Greater Vancouver	VjS6xONTUb6pGKV0	2344916	British Columbia	b9iFoOpTUb6KZ3MPGQ	23424775	Canada	363	2	0.000004
GCfVQ79WWr6q8lc	784571	14	0	46.457904	6.843624				GCfVQ79WWr6q8lc	784571	Vevey	1bc5w01QUL8HQliEFw	12593218	Vevey	NPVk79tTUb4aj.cX	2347105	Canton of Vaud	HfSZnNxTUb7.Mo5Vpg	23424957	Switzerland	364	1	0.000003
9sFzvIdXULNOjkI	629282	13	0	47.214875	-1.544952				nz3qHnVXU7MovUM	619305	Rezé	8VeyUudQUL8NIB7cjw	12597177	Loire-Atlantique	GIHhhv1WU78cEzMd	7153325	Pays de la Loire	lbWye9tTUb6GOcp80w	23424819	France	365	2	0.000004
DKBywJBUV7PAX.MYNw	55926182	15	0	22.520426	88.343446				azRZW0xTULNoJxQH	2295386	Kolkata	gkcYG1JQUL8IuIM2Qw	12586798	Kolkata	ghB5..5TUb4iybXd	2345761	West Bengal	kZ2lUVFTUb7CK_DAfA	23424848	India	366	1	0.000003
mre3w.xQULymSNgzRQ	12641140	16	0	48.830988	2.355483				EsIQUYZXU79_kEA	615702	Paris	.tpTHPFQUL.gM81.cQ	12597155	Paris	QLdv_.RWU7_jEfrE	7153319	Ile-de-France	lbWye9tTUb6GOcp80w	23424819	France	367	2	0.000004
zGSzfcZTVrgo7.pg	2421929	16	0	35.589725	-82.569202				y5WBcnRTUb99c.K8	2356566	Asheville	HHP9nAhQUL_22aRKAQ	12589384	Buncombe	3Xw_xEBTUb5puUMm	2347592	North Carolina	nz.gsghTUb4c2WAecA	23424977	United States	368	1	0.000002
hddaVVdTUb7tdABf	2348079	11	0	-36.843224	174.751625				hddaVVdTUb7tdABf	2348079	Auckland	bRzwje9UV7I.CCmLYA	55875921	Auckland City	XIVOdI5QV7pepC5JCA	15021756	Auckland	X_2zAGVTUb5..jhXDw	23424916	New Zealand	369	1	0.000003
TN2Uvz9YWrpwo.c	980027	10	0	65.669309	-18.162803				TN2Uvz9YWrpwo.c	980027	Akureyri				pHSRA2pTUrp_PaWgqw	20070101	Akureyri	jPn7LAVTUb5tyPnsog	23424845	Iceland	370	1	0.000002
ESZup0BTUbx9zTrQ	2360037	16	0	40.713585	-74.010788				.skCPTpTVr.Q3WKW	2459115	New York	eFEYI5ZQUL_VqqpXvg	12589342	Manhattan	ODHTuIhTUb75gdBu	2347591	New York	nz.gsghTUb4c2WAecA	23424977	United States	371	1	0.000002
rsbxipNQULyNvyPlrw	12696199	12	0	57.632537	-6.19852				rsbxipNQULyNvyPlrw	12696199	Highland	iToXzFpQULwFedvtwQ	12602203	Highland	tJEgy8VQUL8nXf9pFQ	12578048	Scotland	cnffEpdTUb5v258BBA	23424975	United Kingdom	372	1	0.000003
O2QpKXJQUL_LHzYxYQ	12588093	15	0	41.79464	-87.628562							O2QpKXJQUL_LHzYxYQ	12588093	Cook	BQEHmddTUb5GBtTz	2347572	Illinois	nz.gsghTUb4c2WAecA	23424977	United States	373	1	0.000002
55nKwmZWU7wI1Hw	716377	16	0	45.500263	9.198313				49Gidk1WU7JxrFY	718345	Milan	s74hs3JQUL.eVayfFw	12591813	Milan	GuxuuU5WU78KYF2H	7153338	Lombardy	5QqgvRVTUb7tSzaDpQ	23424853	Italy	374	1	0.000002
.92dNyZQULzTFWXdxg	12654119	13	0	49.002079	1.987967				.92dNyZQULzTFWXdxg	12654119	Vaux-sur-Seine	dWQ_k9xQUL.2PB94yg	12597126	Yvelines	QLdv_.RWU7_jEfrE	7153319	Ile-de-France	lbWye9tTUb6GOcp80w	23424819	France	375	1	0.000002
9QdeRPhTUb7mQbwF	2346590	12	0	-4.239167	152.20931										9QdeRPhTUb7mQbwF	2346590	East New Britain	YqUtr2xTUb6lskpqEg	23424926	Papua New Guinea	376	1	0.000003
rD1u_XZWUbnKsdo	733216	10	0	51.750414	3.844184				rD1u_XZWUbnKsdo	733216	Scharendijke	9MsJt_1QUL9OLWSCpw	12592391	Schouwen-Duiveland	u13_6klTUb4fsLVb	2346382	Zeeland	Exbw8apTUb6236fOVA	23424909	Netherlands	377	1	0.000002
xiYk7HBWVb7qP8g	774129	14	0	41.380028	2.141025				p.gvf6dWV7k1Gpg	753692	Barcelona	ryk5Tt5QULwqbhVKIw	12602124	Barcelona	buY2USBQUL8KB8CtqQ	12578034	Catalonia	oVKj1ohTUb5V1poSBg	23424950	Spain	378	2	0.000004
vMs3LFFQULwO1hlL2w	12695976	12	0	51.821826	-0.574464				vMs3LFFQULwO1hlL2w	12695976	Dacorum Borough	46EwHeVQULxEDWgOeQ	12602170	Hertfordshire	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	379	1	0.000003
0vB.znlTUrq9x_JjYg	20096941	14	0	48.191081	16.42059				vyIUe41UV7uao.Y	551801	Vienna	TjMOcCdQUL.60NqK6g	12591699	Vienna	fcmfMChTUb4nZsOX	2344716	Vienna	rSA5zEBTUb4nNhY79w	23424750	Austria	380	1	0.000002
_eJM8PRVVbiRX1A	472801	15	0	36.148817	-5.348914				0tbaF95VVbhui8Q	472800	Gibraltar							S2PSBSBTUb5L_ZEOPw	23424825	Gibraltar	381	2	0.000004
qgX0VQRTVr4F1avV	2442143	15	0	35.304356	-120.776352				qgX0VQRTVr4F1avV	2442143	Los Osos	ntgD1JFQUL8UpXQMgA	12587709	San Luis Obispo	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	382	1	0.000003
HyRd2CxTWr10MJeDXw	28755860	16	0	25.026856	121.523412				Ft.LjmFTUboW_X6D	2306179	Taipei City	kZ.VzD5TUroWMEpS0w	20070568	Taipei City	XYmIoKpTUrqV3vcCsg	20070333	Taipei City	FnYzsLVTUb7w3bcfIg	23424971	Taiwan	383	1	0.000003
PEyPtTpQULwzZuaKfA	12693792	12	0	42.182041	2.485485				PEyPtTpQULwzZuaKfA	12693792	Olot	SDvoojFQULyclWg1oQ	12602125	Gerona	buY2USBQUL8KB8CtqQ	12578034	Catalonia	oVKj1ohTUb5V1poSBg	23424950	Spain	384	1	0.000003
J6MvModUVLqw3gietg	56066096	14	0	27.735731	-15.600028				J6MvModUVLqw3gietg	56066096	Las Meloneras	NmIzRWdQULzEj3bUxg	12602108	Palmas	68ErbplQUL9lSCDKBw	12578031	Canary Islands	oVKj1ohTUb5V1poSBg	23424950	Spain	385	1	0.000003
e00eZFFQULz0iRD_AQ	12694780	16	0	42.90161	-8.522644				e00eZFFQULz0iRD_AQ	12694780	Santiago de Compostela	JKsgf0hQULyLaDjJPg	12602130	Corunna	2Gc4.npQUL.Ob3tBjg	12578036	Galicia	oVKj1ohTUb5V1poSBg	23424950	Spain	386	1	0.000003
WpRopjpVULhwqLU	422102	12	0	-22.843432	-45.225906				WpRopjpVULhwqLU	422102	Aparecida	TsgAj9ZQUL9gsF7ryQ	12581838	Aparecida	RANHF.pTUb7n07l1	2344868	Sao Paulo	xQfoS31TUb6eduaTWQ	23424768	Brazil	387	1	0.000003
ipSbi3ZQULJnLg	12896	16	0	51.181818	-0.843104				ipSbi3ZQULJnLg	12896	Blacknest	zWoc251QULzvtZqaGg	12602169	Hampshire	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	388	1	0.000002
za.PilVSVb3y2Q	37705	14	0	53.710932	-2.103195				za.PilVSVb3y2Q	37705	Todmorden	AdI_EWRQULzhtN55nw	12602197	West Yorkshire	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	389	6	0.000010
zqjUHGRTVrmcbLw_	2436704	15	0	36.132277	-115.15206				zqjUHGRTVrmcbLw_	2436704	Las Vegas	nrSSo6xQUL_1Yna37w	12589233	Clark	74EpaYdTUb5b2WdO	2347587	Nevada	nz.gsghTUb4c2WAecA	23424977	United States	390	1	0.000002
SXv_41tWU7o.Hy8	710284	15	0	43.467216	11.883108				SXv_41tWU7o.Hy8	710284	Arezzo	ZUEPINZQUL8psxuyOA	12591866	Arezzo	yU7tk6NWU795lMYh	7153345	Tuscany	5QqgvRVTUb7tSzaDpQ	23424853	Italy	391	1	0.000002
bkQfRqJTVrMsL41a	2496297	15	0	42.613922	-70.87841				bkQfRqJTVrMsL41a	2496297	South Hamilton	mOHZOp9QUL.CwQb9TA	12588704	Essex	.q5NMwBTUb5TMxKc	2347580	Massachusetts	nz.gsghTUb4c2WAecA	23424977	United States	392	1	0.000003
k_KSDZVQULyh5uzuFg	12680234	13	0	40.132395	17.995519				k_KSDZVQULyh5uzuFg	12680234	Nardò	krAFzXtQUL8nGYZUlw	12591821	Lecce	fesDcpNWU78GzQD4	7153342	Puglia	5QqgvRVTUb7tSzaDpQ	23424853	Italy	393	1	0.000003
.KYO1WdTUbJ8ZTfE	2385256	15	0	33.582412	-117.843056				.KYO1WdTUbJ8ZTfE	2385256	Corona del Mar	IRuuZctQUL8uVeI9Kg	12587699	Orange	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	394	1	0.000002
k4ffPjNTUroFBE.Ijw	20096617	16	0	48.151342	16.316279				vyIUe41UV7uao.Y	551801	Vienna	TjMOcCdQUL.60NqK6g	12591699	Vienna	fcmfMChTUb4nZsOX	2344716	Vienna	rSA5zEBTUb4nNhY79w	23424750	Austria	395	1	0.000003
jpdeaE5UV7PA13A	559641	16	0	53.341027	-6.249836				fjmHzRZUVLpKRgI	560743	Dublin				mgYikKxTUb4_Tgob	2345254	Dublin	SZmkZvhTUb5ZpbSWHw	23424803	Ireland	396	1	0.000002
XWiOToBQV7lihrlJ	1534936	12	0	33.250747	-8.499383				XWiOToBQV7lihrlJ	1534936	El Jadida				jm6NTthTUb5pN5ON	2346197	El Jadida	QdcM3IFTUb6l.M6Xag	23424893	Morocco	397	1	0.000003
AWkyxCxYUr.TWQs	905103	16	0	59.305393	18.101928				tgFHf69YUryyhAs	906057	Stockholm	7EgKaz1QUL8h55bznQ	12587478	Stockholm Kommun	SSTJIyZTUb45Oxmo	2347067	Stockholm	mibsDc9TUb5EaJuQAQ	23424954	Sweden	398	1	0.000003
P.Yd5uRUWrli5yA	583384	13	0	44.847958	-0.65257				VITSM0tUWrqXwo4	580778	Bordeaux	7XwMzRVQUL_2w4kk8w	12597132	Gironde	0YzrjAFWU7_L4g1n	7153309	Aquitaine	lbWye9tTUb6GOcp80w	23424819	France	399	1	0.000002
cVIau1dXULzrR6k	626322	16	0	43.343602	6.701349				cVIau1dXULzrR6k	626322	San-Peïre-sur-Mer	K65EOSFQUL.nw60CIQ	12597187	Var	qF9JjcZWU7.fN6Gy	7153328	Provence-Alpes-Cote d'Azur	lbWye9tTUb6GOcp80w	23424819	France	400	2	0.000003
1N.fFnxTUruM4fC_Dw	20150615	13	0	45.432942	12.325801				1kXEps9WUL8o6ro	725746	Venice	xoO4VRNQUL_w2ofxnw	12591860	Venice	YSDSzHFWU7.yQTRv	7153349	Veneto	5QqgvRVTUb7tSzaDpQ	23424853	Italy	401	1	0.000002
6PBb6IpWUbnjTO4	733782	15	0	52.868197	7.089078				6PBb6IpWUbnjTO4	733782	Ter Apel	Yqcx8_NQUL.fgTnEDQ	12592450	Vlagtwedde	UdV_h9tTUb4WJhqx	2346376	Groningen	Exbw8apTUb6236fOVA	23424909	Netherlands	402	1	0.000002
Y3BlOYhUV7PztO.Q8Q	55970655	15	0	38.749431	-121.287238				cExFad1TVrJ.wE7S	2484861	Roseville	eTZWcuFQUL_Bw_2QZw	12587700	Placer	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	403	1	0.000002
YhxCUspQUL_daqJUsw	12587086	12	0	-24.726718	25.816068										3sa2AXFTUb5yLBw8	2346984	North-west	_0F0zO5TUb6ddnb9qQ	23424942	South Africa	404	1	0.000003
UcOnP7pWVLwBg_w	766795	13	0	40.775569	-3.927054				UcOnP7pWVLwBg_w	766795	Mataelpino	tbbWAcFQULxlR.kpfA	12602090	Madrid	z1N32XdQUL_NGlw7Tw	12578024	Madrid	oVKj1ohTUb5V1poSBg	23424950	Spain	405	1	0.000003
70ZJSaZQUL.g_NF55A	12511647	15	0	53.56598	-113.522307				70ZJSaZQUL.g_NF55A	12511647	Edmonton City Centre Airport	iuNniR1TW7kvn2.JLg	29375228	Alberta	aZe42J5TUb6mIiaJ	2344915	Alberta	b9iFoOpTUb6KZ3MPGQ	23424775	Canada	406	1	0.000002
AtisGF5TV7p0JBJK	2506839	16	0	47.565132	-90.848286				AtisGF5TV7p0JBJK	2506839	Tofte	aUfeJEJQUL_XZH5hkA	12588812	Cook	nQHRI5hTUb6BzMQh	2347582	Minnesota	nz.gsghTUb4c2WAecA	23424977	United States	407	1	0.000002
NWSxIbFTVrK42bPIAw	24875640	16	0	51.50532	-0.079447				hP_s5s9VVr5Qcg	44418	London	RcWoHEVTUb4U88DIPw	23416974	Greater London	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	408	1	0.000002
WW6t4BFTUb6Jm.ZtAA	23404864	16	0	51.05261	-114.094299				EXD3HPtZVb0G	8775	Calgary	iuNniR1TW7kvn2.JLg	29375228	Alberta	aZe42J5TUb6mIiaJ	2344915	Alberta	b9iFoOpTUb6KZ3MPGQ	23424775	Canada	409	2	0.000003
_9j.iQtSU7_VBA	31541	16	0	52.909188	-1.469091				Xa7rAYBQWrtNjA	18114	Derby	QvlMaztQULyn_8EiCw	12602143	Derbyshire	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	410	1	0.000003
9TNrpvtQU7qC3mN7	1100221	12	0	-38.578768	143.519983				9TNrpvtQU7qC3mN7	1100221	Beech Forest	IcDl_GpUV7JX6MXtxg	55864249	Colac Otway	Md6gZhpTUb6Su6DT	2344705	Victoria	3fHNxEZTUb4mc08chA	23424748	Australia	411	1	0.000002
TnK5YUxTULO67axC	2295108	12	0	24.583968	73.687276				TnK5YUxTULO67axC	2295108	Udaipur	3lM_S7hQUL9tOu79mw	12586676	Udaipur	Fw7dvhFTUb4uUGE2	2345757	Rajasthan	kZ2lUVFTUb7CK_DAfA	23424848	India	412	1	0.000002
SHlrajVTV7ulKGPn	2510075	16	0	47.661207	-122.314009				uiZgkRVTVrMaF2cP	2490383	Seattle	e4JdbCFQUL8iSf0rtg	12590456	King	jyADg3RTUb65Hnbj	2347606	Washington	nz.gsghTUb4c2WAecA	23424977	United States	413	1	0.000002
nbEfoV1QVrwL1g	14603	16	0	55.709319	-4.565849				nbEfoV1QVrwL1g	14603	Burnhouse	A13iC6tQULxVrNYeMQ	12602207	Strathclyde	tJEgy8VQUL8nXf9pFQ	12578048	Scotland	cnffEpdTUb5v258BBA	23424975	United Kingdom	414	1	0.000002
_Qj_C2xTVrki3972	2439509	16	0	39.090875	-84.51044				Q_1XmI1TUbJ3WMvK	2380358	Cincinnati	Gqv9XfBQUL.fcZ5J9Q	12589557	Hamilton	UUU.pnpTUb7KHEfH	2347594	Ohio	nz.gsghTUb4c2WAecA	23424977	United States	415	1	0.000003
ZMYCAJxUV7KtZT1VRw	55843756	16	0	48.867622	2.336171				EsIQUYZXU79_kEA	615702	Paris	.tpTHPFQUL.gM81.cQ	12597155	Paris	QLdv_.RWU7_jEfrE	7153319	Ile-de-France	lbWye9tTUb6GOcp80w	23424819	France	416	1	0.000002
FQ2HpMxTUb.o__L9og	23512036	14	0	37.77163	-122.468762				7.MJR8tTVrIO1EgB	2487956	San Francisco	.7sOmlRQUL9nK.kMzA	12587707	San Francisco	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	417	1	0.000003
4mgvLu1TUrkaeSTY	2030227	12	0	65.025784	35.702133				4mgvLu1TUrkaeSTY	2030227	Kreml'	0TFfbIRQUL_cWa4_.g	12598032	Solovetsky	aUFnYJNTUrpVeSrB2Q	20070508	Arkhangelrskaya Oblast	gMMKN7VTUb7Dg.7SoQ	23424936	Russia	418	1	0.000002
9bORhKRSVrNkVZc	349967	12	0	-36.586449	-72.978229				9bORhKRSVrNkVZc	349967	Tomé	DbMQqwVTVL3NAJEBpg	26793990	Concepcion Province	YumHDzJTUb58NWq7	2345023	Biobio Region	FvjOFOJTUb63qNmf5g	23424782	Chile	419	1	0.000002
ofungXlTVLJUaDWyJA	26821871	16	0	52.520021	13.29586				zot2ouJXUbKOJRM	638242	Berlin	BPfoJmlQUL8JcHDn4Q	12596838	Stadtkreis Berlin	uxEOtndTUb4nLR9E	2345496	Berlin	h7eZVDlTUb50Btij9Q	23424829	Germany	420	1	0.000003
RYyhyPFTUrptz.7WRQ	20089578	16	0	51.520787	-0.094821				hP_s5s9VVr5Qcg	44418	London	RcWoHEVTUb4U88DIPw	23416974	Greater London	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	421	1	0.000003
S1ti_DhWVbjLtSw	772416	15	0	40.963405	-5.666177				S1ti_DhWVbjLtSw	772416	Salamanca	GriQ3FNQULxDBkXM0g	12602119	Salamanca	OTZEH69QUL.4uFJGYQ	12578033	Castille and Leon	oVKj1ohTUb5V1poSBg	23424950	Spain	422	3	0.000005
NE3cLHBXV7yM4DY	656960	16	0	53.54832	10.01083				cksTdXBXV7yTmdw	656958	Hamburg	5LdcFyVQUL9YaFY.3g	12596781	Stadtkreis Hamburg	.MMq_ENTUb5YOOrp	2345484	Hamburg	h7eZVDlTUb50Btij9Q	23424829	Germany	423	1	0.000002
WBa13AVWUb7T3LU	734763	14	0	53.275812	5.838997				WBa13AVWUb7T3LU	734763	Wijns	PO6rbhhQUL_qkBcQ.g	12592428	Tytsjerksteradiel	PWJCI6hTUb5_fg7S	2346374	Friesland	Exbw8apTUb6236fOVA	23424909	Netherlands	424	1	0.000002
n7YNMqpTUL3cPBX9QQ	22724203	14	0	52.222015	21.022338				7VcHRkJUULmTDVQ	523920	Warsaw	Y_abTHhQUL8uhalUdg	12591304	Warsaw	UOeRkY5QUL.pwcQdmQ	12577941	Masovian	rdlphhxTUb6nLbmC2w	23424923	Poland	425	1	0.000002
YU3NippTUrrd5pz8DQ	20094188	16	0	52.479676	-1.903949				KbEnpbtQUL32Yw	12723	Birmingham	yhArq0dQULyjTYnHQA	12602191	West Midlands	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	426	1	0.000002
Jey_XWhTV7s224uK	2513163	16	0	21.276752	-157.826414				XMrXOJpTVrhjlN9m	2423945	Honolulu	rN.ivOpQUL.9e4Dlxw	12588030	Honolulu	.w5lRUZTUb5xnIgm	2347570	Hawaii	nz.gsghTUb4c2WAecA	23424977	United States	427	1	0.000003
OvoZFe9SWryvgw	38629	15	0	51.556622	-0.046648				hP_s5s9VVr5Qcg	44418	London	RcWoHEVTUb4U88DIPw	23416974	Greater London	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	428	1	0.000003
42QAS0hTV7j9Fq9a	2523727	12	0	39.828708	-86.183366				C3JqaQxTVrgNMRwd	2427032	Indianapolis	s46_pO9QUL8Nt1n3Og	12588228	Marion	lgk6gvRTUb55c27h	2347573	Indiana	nz.gsghTUb4c2WAecA	23424977	United States	429	1	0.000003
dyMajrBTUb3lY2YY	2371853	15	0	37.31939	-121.950291				BG4MINxTVrLjdwou	2488042	San Jose	b3n8i7RQUL_rtDiYCQ	12587712	Santa Clara	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	430	1	0.000003
9IbuP3RTU71HDQ	21784	15	0	51.469554	-2.562775				niTM5F9QUbNtxw	13963	Bristol	8yjxsiNQULwB6GEpCg	12602180	City of Bristol	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	431	1	0.000003
hjqGqqRTUb8at3qvbg	23512025	15	0	37.786247	-122.399017				7.MJR8tTVrIO1EgB	2487956	San Francisco	.7sOmlRQUL9nK.kMzA	12587707	San Francisco	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	432	1	0.000002
doxmEN1QULy7Gg6bWg	12676167	11	0	43.845917	10.503959				doxmEN1QULy7Gg6bWg	12676167	Lucca	_MY3TVlQUL.UNBYzvg	12591888	Lucca	yU7tk6NWU795lMYh	7153345	Tuscany	5QqgvRVTUb7tSzaDpQ	23424853	Italy	433	1	0.000002
xQ_dmX5QULw96f2r.w	12654828	16	0	48.839773	2.319982				EsIQUYZXU79_kEA	615702	Paris	.tpTHPFQUL.gM81.cQ	12597155	Paris	QLdv_.RWU7_jEfrE	7153319	Ile-de-France	lbWye9tTUb6GOcp80w	23424819	France	434	1	0.000002
4x2jPSZUV7I.s9cBaA	55806670	12	0	38.010703	-84.45568				qjzLGo1TVrmejwDY	2438841	Lexington	gsck6NJQUL_IQCDHdg	12588509	Fayette	9zJxV1BTUb5NXNmZ	2347576	Kentucky	nz.gsghTUb4c2WAecA	23424977	United States	435	1	0.000003
1SwtDSlTVr1ARl2S	2475408	16	0	40.675813	-74.170664				.skCPTpTVr.Q3WKW	2459115	New York	O7bntF9QUL9uDH7JPQ	12589354	Staten Island	ODHTuIhTUb75gdBu	2347591	New York	nz.gsghTUb4c2WAecA	23424977	United States	436	1	0.000002
ILw0b7hQULwyKF0h9g	12695925	12	0	50.595006	-2.071094				ILw0b7hQULwyKF0h9g	12695925	Purbeck District	LkFpI2FQULwrgWruCQ	12602183	Dorset	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	437	1	0.000002
j8j8_mhSW70MyA	39778	16	0	51.165398	-3.269183				j8j8_mhSW70MyA	39778	West Quantoxhead	FBIw8eRQULxkpqlFYQ	12602185	Somerset	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	438	1	0.000003
JL5siyFTVr5X9aBu	2441822	16	0	42.345493	-71.106648				5MvaTZJTUbx1uPnP	2367105	Boston	VWDpFBNQUL.4PrJx4A	12588712	Suffolk	.q5NMwBTUb5TMxKc	2347580	Massachusetts	nz.gsghTUb4c2WAecA	23424977	United States	439	1	0.000002
pyk5L_ZUVbzvfUs	576272	16	0	43.589918	7.098557				pyk5L_ZUVbzvfUs	576272	Antibes	Cu2d.VJQUL.tWthFYQ	12591800	Alpes-Maritimes	qF9JjcZWU7.fN6Gy	7153328	Provence-Alpes-Cote d'Azur	lbWye9tTUb6GOcp80w	23424819	France	440	1	0.000003
HmKRWORTWr0KARc3MA	28751314	15	0	37.768263	-122.406942				7.MJR8tTVrIO1EgB	2487956	San Francisco	.7sOmlRQUL9nK.kMzA	12587707	San Francisco	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	441	1	0.000002
k_.zYotVVrP9nQ	44968	16	0	54.99733	-7.32022				EiHdn.5VVrP3Hw	44967	Londonderry	0SmqPOVTUrp086ecng	20071115	Londonderry	ZEgwgalTUrrDP2oPzQ	20070563	Northern Ireland	cnffEpdTUb5v258BBA	23424975	United Kingdom	442	2	0.000004
185CwlVWWr7RKmU	784985	16	0	46.584954	7.083724				185CwlVWWr7RKmU	784985	Pringy	2BixfxJQUL_uU86t6w	12593129	La Gruyère	De0qEi9TUb7qWOdz	2347088	Canton of Fribourg	HfSZnNxTUb7.Mo5Vpg	23424957	Switzerland	443	1	0.000002
EGtBX2dTVr_Y0pV3	2457881	12	0	40.891196	-74.703598				EGtBX2dTVr_Y0pV3	2457881	Netcong	cuVVP7pQUL_3w6_y2A	12589271	Morris	nVSe..xTUb7IMfh0	2347589	New Jersey	nz.gsghTUb4c2WAecA	23424977	United States	444	1	0.000002
nX.Ox.hTWrrvzQ	28041	13	0	50.724611	-2.937297				nX.Ox.hTWrrvzQ	28041	Lyme Regis	LkFpI2FQULwrgWruCQ	12602183	Dorset	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	445	1	0.000003
6oG3VfxTUrqyx4WfoA	20089301	11	0	50.823722	-1.319046				6oG3VfxTUrqyx4WfoA	20089301	Calshot Castle	zWoc251QULzvtZqaGg	12602169	Hampshire	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	446	1	0.000002
3FxbRgRTWrP0NMtnPw	28995108	12	0	35.152407	129.133214				2gyBCAxQU7nIRBYp	1132447	Busan	0IkHWxdTWrg4gYQTYw	28289298	Suyeong-Gu	e43IYdVTUb5y67c.	2345968	Busan	t33qbc9TUb4om3HfTg	23424868	South Korea	447	1	0.000003
HZTtK2JTVLkScjXsqA	26332811	12	0	49.277156	-123.144721				lOfvpopYWrrC	9807	Vancouver	emTQ4FlTW7nupnbp2Q	29375222	Greater Vancouver	VjS6xONTUb6pGKV0	2344916	British Columbia	b9iFoOpTUb6KZ3MPGQ	23424775	Canada	448	1	0.000002
y89M22RTUroH5OJh1Q	20076640	12	0	46.187674	11.902999				y89M22RTUroH5OJh1Q	20076640	Sagron Mis	itEljYZQUL8iMFrVIA	12591852	Trento	tHyUoRJWU7.6ymWg	7153346	Trentino-Alto Adige	5QqgvRVTUb7tSzaDpQ	23424853	Italy	449	1	0.000002
