# NodeID	Attribute1	Attribute2	Attribute3	_id	OutDeg	Pagerank
39674984@N00				23025	1	0.000003
69519054@N00				23026	1	0.000003
82967074@N00				23027	1	0.000003
98389526@N00				23028	1	0.000003
7578081@N07				23029	3	0.000006
11005537@N07				23030	2	0.000005
22746282@N02				23031	1	0.000003
39587814@N06				23032	1	0.000003
90173524@N00				23033	6	0.000011
95497792@N00				23034	1	0.000003
21137861@N00				23035	3	0.000007
84606909@N00				23036	1	0.000004
23177175@N05				23037	4	0.000008
29577612@N04				23038	1	0.000003
73142782@N00				23039	14	0.000025
38649975@N00				23040	1	0.000003
11868157@N03				23041	1	0.000003
19131574@N05				23042	1	0.000003
30777883@N00				23043	2	0.000005
94403687@N00				23044	2	0.000005
8052234@N03				23045	1	0.000003
22297938@N07				23046	3	0.000007
47276335@N00				23047	15	0.000025
8209414@N04				23048	1	0.000003
7628502@N07				23049	1	0.000003
27495891@N04				23050	1	0.000003
25932723@N03				23051	2	0.000005
64878723@N00				23052	1	0.000003
11768670@N05				23053	4	0.000008
61077396@N00				23054	3	0.000006
89398216@N00				23055	1	0.000003
95419048@N00	Techuser	João P. Burini	Brazil	23056	15	0.000020
50575726@N00				23057	18	0.000029
14800352@N08				23058	1	0.000003
25295627@N04				23059	1	0.000003
44016687@N07				23060	1	0.000004
22834654@N04				23061	5	0.000009
21910223@N06				23062	4	0.000009
54437647@N00				23063	2	0.000004
10980663@N08				23064	1	0.000003
16956124@N02				23065	1	0.000004
22356039@N00	John(ny) D		San Francisco, CA	23066	10	0.000014
8733215@N07				23067	3	0.000006
10633647@N07				23068	1	0.000003
36978550@N03				23069	1	0.000003
14999042@N00	amypalko	Amy Palko	Stirling, Scotland	23070	11	0.000013
7289784@N03				23071	3	0.000007
14979750@N00				23072	1	0.000003
21491914@N02				23073	1	0.000003
14237903@N02				23074	1	0.000003
16782154@N00				23075	1	0.000003
32727549@N00				23076	1	0.000003
10533549@N08	HA! Designs - Artbyheather		USA	23077	8	0.000013
18583731@N07	PIX-JOCKEY (Roberto Rizzato)			23078	10	0.000018
97136295@N00				23079	2	0.000005
94893753@N00	Fenchurch!		Oakland, CA, USA	23080	11	0.000017
62275744@N00				23081	1	0.000003
15611929@N02				23082	1	0.000003
37961843@N00				23083	1	0.000003
27297183@N00				23084	1	0.000003
70732384@N00				23085	1	0.000003
24323685@N02				23086	1	0.000003
52352690@N00				23087	1	0.000003
8487505@N07	MaRía GoTi	María	Navia, Asturias, España	23088	8	0.000018
10054039@N03				23089	1	0.000003
17787413@N00				23090	1	0.000003
47797551@N00				23091	2	0.000005
76438129@N00				23092	3	0.000007
9783357@N08				23093	1	0.000003
64978139@N00				23094	1	0.000003
17464024@N00				23095	1	0.000004
24448463@N06				23096	1	0.000004
23609718@N08				23097	1	0.000003
74347725@N00	Xabier.M		Santiago de Compostela, España	23098	97	0.000133
13362969@N07				23099	1	0.000004
9051986@N03				23100	1	0.000003
8137861@N08				23101	1	0.000003
24384261@N06				23102	1	0.000003
34402087@N00				23103	1	0.000003
20702171@N07				23104	1	0.000003
13103872@N06				23105	1	0.000003
14566885@N00				23106	1	0.000003
13808800@N05				23107	1	0.000003
98011439@N00	Jaume d'Urgell ∴	Jaume d'Urgell		23108	1	0.000003
11267458@N06				23109	1	0.000003
37794702@N00				23110	3	0.000007
11093765@N00				23111	4	0.000008
23069082@N00				23112	4	0.000009
30773098@N02				23113	2	0.000005
23851294@N00				23114	3	0.000006
7901660@N06				23115	2	0.000005
78899066@N00				23116	1	0.000003
40722671@N06				23117	1	0.000003
15489333@N00				23118	2	0.000005
7650602@N03				23119	1	0.000003
89134041@N00				23120	4	0.000008
31771351@N07				23121	1	0.000003
21460551@N08				23122	1	0.000003
85839328@N00				23123	1	0.000003
7859465@N05				23124	1	0.000003
32135310@N08				23125	1	0.000003
59975137@N00				23126	2	0.000005
77436208@N00	Erica_Marshall	Erica Marshall	Aurora, IL, USA	23127	23	0.000027
25450698@N08				23128	1	0.000003
61741812@N00				23129	2	0.000005
38553877@N07				23130	1	0.000003
10007157@N05				23131	1	0.000003
91936691@N00				23132	2	0.000005
35542196@N00				23133	1	0.000003
60907701@N00				23134	3	0.000006
66061069@N00				23135	1	0.000004
44124425909@N01	hep-cat		Victoria, BC, Canada	23136	36	0.000051
7159580@N05				23137	1	0.000003
13912353@N00	Carlos Caicedo	Carlos Caicedo	Bogota, Colombia	23138	10	0.000018
47857455@N00				23139	1	0.000003
65583304@N00				23140	1	0.000003
92215397@N00				23141	2	0.000005
22721071@N04				23142	1	0.000003
32466163@N00	....Tim	Tim Norris	Calne, Wiltshire, UK	23143	42	0.000056
85613298@N00				23144	2	0.000005
85921790@N00				23145	1	0.000003
19177672@N06				23146	1	0.000003
10538178@N04				23147	1	0.000003
21855117@N06				23148	1	0.000003
49690991@N02				23149	1	0.000003
9831816@N05				23150	4	0.000008
29841765@N00				23151	1	0.000004
41405029@N00				23152	1	0.000003
96495677@N00				23153	1	0.000003
85213049@N00				23154	1	0.000003
22717030@N07				23155	1	0.000003
57934408@N00	StarbuckGuy	Gene Wilburn	Port Credit, Ontario, Canada	23156	168	0.000268
10604759@N06				23157	1	0.000003
19476643@N00				23158	1	0.000003
25091026@N04				23159	1	0.000003
9118327@N08				23160	1	0.000003
32082090@N00				23161	2	0.000005
12876710@N04				23162	1	0.000003
24574470@N00				23163	2	0.000005
59543838@N00				23164	1	0.000004
97968921@N00				23165	3	0.000006
72769323@N00				23166	1	0.000004
34282046@N05				23167	1	0.000003
22422070@N02				23168	1	0.000004
65825437@N00				23169	1	0.000003
92365723@N00				23170	7	0.000012
24442054@N03				23171	1	0.000003
76099985@N00				23172	1	0.000003
21144636@N05				23173	1	0.000003
87731897@N00				23174	3	0.000007
59469979@N00				23175	4	0.000008
66688165@N00				23176	1	0.000003
79139892@N00				23177	1	0.000003
15923177@N05				23178	1	0.000003
10477471@N00				23179	1	0.000003
10012147@N04				23180	1	0.000003
23998650@N00				23181	1	0.000003
12853085@N00				23182	1	0.000003
30087504@N00				23183	1	0.000003
9835782@N08				23184	1	0.000003
84546534@N00				23185	2	0.000005
11586916@N05				23186	1	0.000003
13748147@N02				23187	1	0.000003
28057698@N07				23188	1	0.000004
9429459@N04				23189	1	0.000003
77574908@N00				23190	1	0.000003
9803828@N08				23191	1	0.000003
21172132@N07				23192	6	0.000012
41754105@N00				23193	1	0.000003
40766275@N00				23194	1	0.000003
22328092@N03				23195	1	0.000003
21214482@N04				23196	1	0.000003
70013141@N00				23197	1	0.000003
9346635@N02				23198	1	0.000003
23989951@N06				23199	5	0.000010
11537296@N05				23200	1	0.000003
11250075@N03				23201	1	0.000003
73118920@N00				23202	4	0.000007
16935515@N00	Julien Harneis	Julien Harneis	Conakry, Guinea	23203	48	0.000061
26790820@N05				23204	1	0.000003
25289719@N03				23205	1	0.000003
20751163@N06				23206	3	0.000006
8411679@N02				23207	1	0.000003
26318462@N07				23208	1	0.000003
18286720@N00				23209	1	0.000003
79071553@N00				23210	1	0.000003
44663318@N03				23211	1	0.000003
45945939@N00				23212	2	0.000005
78306710@N00	www.CarolWojtyla.com	Miss Wojtyla	Brazil	23213	5	0.000011
10099636@N08				23214	1	0.000003
23412434@N04				23215	1	0.000003
67886540@N00				23216	1	0.000003
8289389@N04				23217	1	0.000003
15332699@N05				23218	1	0.000003
8704943@N07				23219	1	0.000003
80173194@N00				23220	1	0.000003
88722241@N00				23221	1	0.000003
7195076@N06				23222	1	0.000003
14077949@N00				23223	1	0.000003
17644933@N05				23224	1	0.000003
20126271@N02				23225	4	0.000008
19082195@N00				23226	1	0.000003
12090443@N02				23227	1	0.000003
38069923@N00				23228	2	0.000005
8868552@N03				23229	1	0.000003
14499288@N04				23230	8	0.000014
44083360@N00				23231	1	0.000003
79734860@N00				23232	1	0.000003
19138474@N00				23233	1	0.000003
84743052@N00				23234	2	0.000005
52277770@N00				23235	4	0.000008
61462186@N00	thoughtwax	Emmet Connolly	Dublin, Ireland	23236	9	0.000013
22306236@N07				23237	1	0.000003
37219659@N00				23238	1	0.000003
47577795@N00				23239	7	0.000013
7475392@N02				23240	1	0.000003
11783211@N00				23241	1	0.000003
21073030@N08				23242	1	0.000004
24904692@N07				23243	1	0.000003
10646497@N05				23244	2	0.000005
22162861@N02				23245	1	0.000003
23744369@N00				23246	3	0.000006
98142623@N00				23247	2	0.000005
95938626@N00				23248	1	0.000004
7941286@N04				23249	2	0.000005
73378007@N00				23250	1	0.000003
23941584@N08				23251	2	0.000005
33823340@N00				23252	1	0.000003
46784084@N00				23253	4	0.000009
66652264@N00				23254	1	0.000003
56787592@N00				23255	3	0.000007
9767241@N08				23256	2	0.000005
10219020@N05				23257	1	0.000003
20392952@N02				23258	1	0.000003
29417382@N06				23259	1	0.000003
22291620@N05				23260	1	0.000003
50619629@N00	lakewentworth	Peter Roome	Princeton, US	23261	11	0.000017
81225091@N00				23262	1	0.000003
7268829@N03	kitty.eden		 Derbyshire, uk	23263	14	0.000019
22217537@N08				23264	2	0.000005
7603684@N06				23265	1	0.000003
24516237@N00				23266	1	0.000003
21615834@N04				23267	1	0.000003
28887290@N00				23268	9	0.000015
83618445@N00				23269	1	0.000003
54865565@N00				23270	1	0.000003
35423668@N00				23271	1	0.000003
63443024@N00				23272	1	0.000003
8373506@N06				23273	1	0.000004
35759510@N07				23274	1	0.000003
68187942@N00	ailatan	Natalia Osiatynska	København DK, Warsaw PL	23275	51	0.000059
35383202@N00				23276	1	0.000003
11111389@N04				23277	1	0.000003
22292647@N00				23278	2	0.000005
49024304@N00				23279	2	0.000005
67882568@N00				23280	7	0.000013
50895188@N05				23281	1	0.000003
24462442@N02				23282	1	0.000003
82557746@N00				23283	3	0.000006
59504749@N00	Kadath	Sam Posten III	Navesink, NJ, USA	23284	10	0.000013
26847748@N02				23285	1	0.000003
16993844@N08				23286	6	0.000011
78156813@N00				23287	1	0.000003
95788659@N00				23288	1	0.000003
37996617006@N01				23289	1	0.000003
24656366@N06				23290	2	0.000005
29595344@N06				23291	2	0.000005
24769233@N02				23292	2	0.000005
11063328@N00	sizima	Fumihiro Toda	Saitama, Japan	23293	16	0.000029
8519457@N04	thirtyfootscrew			23294	7	0.000012
38974417@N00				23295	1	0.000003
11734005@N07				23296	2	0.000005
9909970@N05				23297	1	0.000004
21373250@N08				23298	4	0.000009
39243211@N00				23299	1	0.000003
14192323@N08				23300	4	0.000008
68998414@N00				23301	7	0.000013
67968452@N00				23302	2	0.000005
57288676@N00				23303	1	0.000003
22012266@N02				23304	1	0.000003
25368227@N08				23305	1	0.000003
49503166813@N01				23306	1	0.000003
24288011@N00				23307	3	0.000007
9905901@N06				23308	1	0.000003
15508053@N00				23309	2	0.000005
8567873@N07				23310	1	0.000003
48502764@N00				23311	5	0.000010
13038474@N03				23312	1	0.000003
7997757@N04				23313	2	0.000005
49531720@N00	Ann Douglas	Ann Douglas	Peterborough, Canada	23314	9	0.000012
24955830@N04				23315	1	0.000004
37479833@N06				23316	1	0.000003
60401211@N00				23317	1	0.000003
38515069@N00				23318	2	0.000005
7826272@N08				23319	1	0.000003
8711987@N03				23320	1	0.000003
20789552@N00				23321	4	0.000009
15538686@N00				23322	1	0.000003
24593320@N00				23323	1	0.000003
26420213@N06				23324	1	0.000003
27809385@N00				23325	1	0.000003
9080381@N05				23326	1	0.000003
48639602@N00				23327	1	0.000003
24101279@N06				23328	1	0.000003
11846446@N06				23329	2	0.000005
42835705@N00	Mike Slichenmyer		Madrid, Spain	23330	14	0.000016
9468032@N08				23331	1	0.000003
15822782@N08				23332	2	0.000005
11256759@N06				23333	1	0.000003
68589708@N00				23334	2	0.000005
95988747@N00				23335	2	0.000005
17435885@N00				23336	1	0.000003
14067590@N02				23337	14	0.000023
24472178@N08				23338	1	0.000004
28225575@N05				23339	1	0.000003
11736104@N08				23340	4	0.000008
19218487@N02				23341	4	0.000008
90667736@N00				23342	8	0.000014
50641080@N00				23343	2	0.000005
23291593@N03				23344	1	0.000004
80602288@N00				23345	2	0.000005
10083792@N08				23346	1	0.000003
12171506@N00	E. Howe	E.  Howe	Yosemite, Ca, USA	23347	10	0.000017
79562087@N00	cbcastro	Christina B Castro	San Francisco	23348	14	0.000020
13708350@N04				23349	1	0.000003
10356794@N05				23350	1	0.000003
9198333@N05				23351	1	0.000003
42015032@N00				23352	1	0.000003
69041444@N00				23353	1	0.000003
16547984@N07				23354	1	0.000003
39916985@N00				23355	1	0.000003
22429348@N00				23356	2	0.000005
24899779@N04				23357	1	0.000003
42639790@N08				23358	1	0.000004
38155521@N00				23359	2	0.000005
55579714@N00	Anne Ruthmann	Anne Ruthmann	Lowell, MA	23360	8	0.000013
15103367@N08				23361	2	0.000005
10726354@N00				23362	2	0.000005
25480426@N05				23363	1	0.000003
7314481@N04				23364	2	0.000005
14093527@N03				23365	1	0.000003
81633571@N00				23366	1	0.000003
50904315@N00				23367	2	0.000005
57464140@N00				23368	1	0.000004
82825328@N00				23369	1	0.000004
10248145@N06				23370	1	0.000003
8705836@N08				23371	1	0.000003
99229462@N00				23372	1	0.000003
69196135@N00				23373	1	0.000003
33734692@N08				23374	1	0.000003
28321191@N08				23375	1	0.000003
65248912@N00				23376	1	0.000003
11798645@N00				23377	2	0.000005
13297317@N07				23378	2	0.000005
9456462@N03				23379	1	0.000003
40722365@N08				23380	1	0.000003
8423129@N05				23381	1	0.000003
10506323@N04				23382	1	0.000003
26537351@N08				23383	1	0.000003
21093028@N03				23384	2	0.000005
22489509@N05				23385	1	0.000003
7876662@N04				23386	2	0.000005
11838504@N04				23387	1	0.000003
20135358@N00				23388	3	0.000006
7757040@N02				23389	1	0.000003
39126561@N00				23390	12	0.000019
96366213@N00	*USB*		Madison, WI, USA	23391	3	0.000008
65984043@N00				23392	1	0.000003
15589138@N02				23393	2	0.000005
22642346@N06				23394	1	0.000003
13997226@N05				23395	1	0.000003
19564627@N00				23396	2	0.000004
51035794405@N01				23397	2	0.000005
75498414@N00				23398	1	0.000003
27558034@N07				23399	1	0.000003
97883470@N00				23400	1	0.000003
59461597@N00				23401	1	0.000003
69993249@N00				23402	2	0.000005
13718012@N05				23403	1	0.000004
13585187@N06				23404	2	0.000004
50527177@N00	ocean yamaha	Joshin Yamada	Portland, USA	23405	6	0.000009
86528672@N00				23406	1	0.000004
79518719@N00				23407	1	0.000003
57143672@N00				23408	2	0.000005
7927656@N05				23409	1	0.000003
14114644@N00				23410	1	0.000003
46647623@N02				23411	1	0.000003
13976816@N04				23412	2	0.000005
81035653@N00				23413	21	0.000035
8170887@N04				23414	4	0.000008
48593840@N00				23415	2	0.000005
38903191@N00				23416	2	0.000005
47849507@N00				23417	4	0.000008
15130320@N03				23418	1	0.000003
24369505@N07				23419	1	0.000003
8026616@N02				23420	1	0.000003
9132171@N07				23421	1	0.000003
7990955@N05				23422	1	0.000003
21285001@N02				23423	2	0.000005
26368970@N04				23424	3	0.000007
8225204@N03				23425	2	0.000005
7744787@N06				23426	1	0.000004
22882678@N04				23427	1	0.000003
26019278@N07				23428	1	0.000003
43351538@N00				23429	1	0.000003
26121226@N05				23430	1	0.000003
14076621@N03				23431	1	0.000003
13247975@N07				23432	1	0.000003
8991265@N05				23433	2	0.000004
76899993@N00				23434	1	0.000003
96509862@N00				23435	2	0.000005
98844013@N00				23436	1	0.000003
87453322@N00				23437	6	0.000011
45967424@N00				23438	3	0.000006
51076973@N00				23439	1	0.000003
78743754@N00				23440	1	0.000003
54952817@N00				23441	1	0.000003
95342621@N00				23442	3	0.000006
13212912@N00				23443	3	0.000006
36981191@N00				23444	1	0.000003
92085950@N00				23445	4	0.000009
53323731@N00				23446	1	0.000003
58887150@N00				23447	1	0.000003
30476970@N03				23448	1	0.000003
26132873@N02				23449	1	0.000003
92238055@N00	Gino		San Francisco, CA, USA	23450	6	0.000011
14754048@N03				23451	1	0.000003
24944275@N05				23452	4	0.000008
7796568@N02				23453	1	0.000003
9307559@N08				23454	1	0.000003
60499080@N00				23455	1	0.000003
44407215@N03				23456	1	0.000003
78265322@N00				23457	2	0.000005
50257593@N00				23458	1	0.000003
83044079@N00				23459	1	0.000003
14116506@N00	woordenaar	Ronald Eikelenboom	Alkmaar, Netherlands	23460	12	0.000019
18637306@N00				23461	1	0.000003
51563607@N00				23462	3	0.000006
48391269@N00				23463	1	0.000003
73601877@N00				23464	1	0.000003
58742083@N00				23465	3	0.000005
24413992@N00				23466	13	0.000022
12812681@N02				23467	1	0.000003
73376487@N00				23468	1	0.000003
10554991@N08				23469	1	0.000004
26850247@N08				23470	1	0.000003
45198460@N00				23471	1	0.000003
75811163@N00				23472	1	0.000003
36402520@N06				23473	1	0.000003
30058986@N08				23474	1	0.000003
22777788@N00				23475	2	0.000005
10367234@N07				23476	11	0.000019
11982941@N05				23477	1	0.000003
69176122@N00				23478	1	0.000003
46359785@N00				23479	1	0.000003
75525471@N00				23480	2	0.000005
13025462@N08				23481	5	0.000010
18600601@N06				23482	1	0.000003
13800326@N04				23483	1	0.000003
45961844@N02				23484	2	0.000005
55075113@N00				23485	10	0.000017
23286887@N02				23486	3	0.000006
58932090@N00	lyzadanger	Lyza	PDX	23487	9	0.000011
63053538@N00				23488	1	0.000003
22950439@N05				23489	2	0.000005
63234583@N00				23490	1	0.000003
16529646@N08				23491	1	0.000004
35034351236@N01				23492	1	0.000004
51035728790@N01				23493	1	0.000003
60339227@N00				23494	2	0.000005
14177561@N02				23495	1	0.000004
34276887016@N01				23496	1	0.000003
75543436@N00				23497	2	0.000005
26182419@N04				23498	1	0.000004
10132870@N00				23499	10	0.000017
31849553@N00				23500	1	0.000003
18563848@N02				23501	1	0.000003
37784122@N00				23502	1	0.000003
8390499@N05				23503	1	0.000003
12422481@N00				23504	1	0.000003
22500622@N04				23505	1	0.000003
37352171@N00				23506	7	0.000013
97637500@N00				23507	1	0.000003
92536238@N00				23508	1	0.000003
22801406@N06				23509	1	0.000003
58182815@N00				23510	2	0.000005
34190932@N03				23511	1	0.000003
98117599@N00				23512	1	0.000003
9681412@N03				23513	1	0.000003
17139420@N00				23514	1	0.000003
54658646@N00				23515	1	0.000003
49724114@N00				23516	1	0.000004
20556857@N07				23517	1	0.000003
10144322@N06				23518	1	0.000004
65721106@N00				23519	1	0.000003
13101875@N00	ru_24_real	Jean-Guy Dallaire	Calgary, Alberta, Canada	23520	10	0.000014
31879658@N00				23521	2	0.000005
78252871@N00				23522	1	0.000003
18494609@N02				23523	1	0.000003
40736005@N00				23524	1	0.000003
37751860@N00				23525	1	0.000003
36394894@N08				23526	2	0.000004
21370719@N03				23527	1	0.000003
8348866@N08				23528	2	0.000005
11191576@N06				23529	1	0.000003
29468649@N08				23530	1	0.000003
20938210@N04				23531	1	0.000003
65572500@N00				23532	1	0.000003
65656769@N00				23533	1	0.000003
62173681@N00				23534	6	0.000012
34963265@N04				23535	1	0.000003
62348440@N00				23536	3	0.000007
22383237@N04				23537	1	0.000003
89789590@N00				23538	1	0.000003
7775959@N08				23539	3	0.000007
9107325@N06				23540	1	0.000003
67458572@N00				23541	1	0.000003
49467596@N00				23542	1	0.000003
19266997@N08				23543	5	0.000010
11940845@N06				23544	1	0.000003
67269656@N00				23545	3	0.000007
93052519@N00				23546	1	0.000003
89076857@N00				23547	3	0.000006
15048723@N06				23548	1	0.000003
37777824@N00				23549	1	0.000003
87111528@N00				23550	1	0.000003
8906669@N05				23551	1	0.000003
13251735@N00				23552	1	0.000003
33066918@N00				23553	6	0.000011
8203989@N04				23554	1	0.000003
65012977@N00	Ian Lucero	Ian Lucero	portland	23555	20	0.000030
10180196@N02				23556	2	0.000005
8762386@N05				23557	1	0.000003
8699175@N03				23558	1	0.000003
72603165@N00				23559	3	0.000006
9141467@N07				23560	1	0.000003
99464730@N00				23561	1	0.000003
47987301@N00				23562	3	0.000005
7719321@N06				23563	2	0.000005
9917576@N05				23564	1	0.000003
22870885@N06				23565	2	0.000005
44373968@N00	moriza	Mo Riza	Mo Town, USA	23566	70	0.000086
74985512@N00				23567	1	0.000003
50979779@N00				23568	1	0.000003
8802435@N07				23569	1	0.000003
27851158@N06				23570	1	0.000003
24288309@N06				23571	2	0.000005
85105794@N00				23572	1	0.000003
22636634@N00				23573	1	0.000003
82631797@N00				23574	1	0.000003
98722092@N00				23575	4	0.000008
26063108@N04				23576	1	0.000003
8566507@N07				23577	1	0.000003
8385930@N08				23578	1	0.000003
39112057@N00	Ilya Schurov	Ilya Schurov	Moscow, Russia	23579	14	0.000017
42202418@N00				23580	1	0.000003
19862966@N00				23581	4	0.000008
7728475@N07				23582	4	0.000008
36811045@N00				23583	1	0.000003
57422072@N00				23584	1	0.000003
24014393@N07				23585	1	0.000003
21187140@N05				23586	3	0.000006
22108792@N08				23587	1	0.000003
8544973@N05				23588	1	0.000003
71702578@N00				23589	2	0.000005
64162762@N00				23590	1	0.000003
72912600@N00				23591	1	0.000004
16844711@N05				23592	1	0.000003
13062800@N00				23593	3	0.000006
10983586@N03				23594	1	0.000003
76062070@N00	Illetirres	Frank Serritelli	La Quinta, CA, USA	23595	20	0.000024
7967530@N08				23596	1	0.000003
10446613@N00	Terry Foote	Terry Foote		23597	8	0.000013
25924131@N05				23598	1	0.000003
47476551@N00				23599	1	0.000004
69383322@N00				23600	2	0.000005
7581734@N07				23601	2	0.000005
21017480@N08				23602	9	0.000016
9693979@N05				23603	3	0.000006
31961203@N00				23604	1	0.000003
50338000@N00				23605	1	0.000003
8523671@N03				23606	2	0.000005
26033330@N00				23607	1	0.000003
25852461@N04				23608	1	0.000003
62295857@N00				23609	1	0.000003
55922094@N00	Paul Garland	Hadley Paul Garland	El Paso, USA	23610	34	0.000056
8233898@N07				23611	5	0.000010
33852819@N00	aoifejohanna		Dublin	23612	4	0.000009
13941266@N08				23613	1	0.000004
46253578@N00				23614	4	0.000008
34490287@N08				23615	1	0.000003
68334181@N00				23616	1	0.000003
8982123@N03				23617	2	0.000005
48649213@N00				23618	1	0.000003
88601163@N00				23619	11	0.000018
9323364@N08				23620	1	0.000003
7555216@N05				23621	2	0.000005
13091675@N00				23622	1	0.000003
9634737@N06				23623	1	0.000003
42757296@N05				23624	1	0.000003
32941508@N00				23625	2	0.000005
69316127@N00				23626	1	0.000003
69652983@N00				23627	1	0.000003
66243113@N00				23628	2	0.000005
85261341@N00				23629	1	0.000003
41914510@N00				23630	1	0.000003
43358595@N00				23631	1	0.000003
12250416@N08				23632	2	0.000005
28051706@N04				23633	1	0.000004
30784938@N00				23634	3	0.000006
99009691@N00				23635	3	0.000006
88708433@N00				23636	2	0.000005
21095386@N03				23637	3	0.000006
25908690@N00	_boris	boris drenec	marseille, france	23638	4	0.000009
23553893@N06				23639	1	0.000003
22620423@N06				23640	3	0.000006
83928892@N00				23641	3	0.000005
9863044@N06				23642	1	0.000003
26143672@N08				23643	1	0.000003
85355330@N00				23644	1	0.000004
7859119@N08				23645	1	0.000003
62392320@N00				23646	2	0.000005
56278354@N00				23647	2	0.000005
46371987@N00				23648	1	0.000003
46327697@N00	Anna L Conti	Anna Conti	San Francisco, USA	23649	7	0.000009
38956602@N00				23650	1	0.000003
41709172@N04				23651	1	0.000003
15631186@N00				23652	3	0.000006
76618206@N00				23653	1	0.000003
28798615@N00				23654	2	0.000005
28340064@N05				23655	1	0.000003
8584168@N05				23656	9	0.000016
24779930@N03				23657	1	0.000003
9903196@N05				23658	1	0.000003
14570675@N07				23659	1	0.000004
75451206@N00				23660	4	0.000008
24116960@N07				23661	1	0.000003
56655936@N00				23662	1	0.000003
98609821@N00				23663	2	0.000005
35274561@N05				23664	1	0.000003
17666509@N04				23665	3	0.000006
33845916@N00				23666	1	0.000004
22375113@N00				23667	1	0.000003
35486117@N00				23668	1	0.000003
96533743@N00				23669	1	0.000003
13154763@N03				23670	1	0.000003
74024220@N00				23671	3	0.000006
22214969@N08				23672	1	0.000003
25854624@N02				23673	1	0.000003
56429368@N00				23674	1	0.000003
43237229@N00				23675	1	0.000003
8008064@N03				23676	1	0.000003
44589756@N00				23677	1	0.000003
29343048@N02				23678	1	0.000003
62736836@N00				23679	1	0.000003
23696102@N07				23680	1	0.000003
82476275@N00				23681	1	0.000003
16515287@N07				23682	2	0.000005
26307204@N02				23683	1	0.000003
14034579@N00				23684	2	0.000005
77215799@N00				23685	7	0.000013
23181608@N08				23686	1	0.000003
7435788@N02				23687	1	0.000003
42428614@N00				23688	2	0.000005
23744653@N05				23689	1	0.000003
17933353@N03				23690	1	0.000003
22547786@N05				23691	1	0.000003
9993876@N02				23692	2	0.000005
60566888@N00				23693	1	0.000003
18634567@N08				23694	1	0.000003
89729317@N00				23695	1	0.000003
83154180@N00				23696	2	0.000005
79808541@N00				23697	1	0.000003
27807940@N06				23698	1	0.000003
64476294@N00				23699	1	0.000003
21782083@N02				23700	1	0.000004
7941424@N07				23701	2	0.000005
27736546@N00				23702	1	0.000003
30122728@N00				23703	1	0.000003
99823214@N00				23704	6	0.000012
57211496@N00				23705	1	0.000003
33411841@N00				23706	1	0.000003
24127723@N06				23707	1	0.000003
14056188@N06				23708	1	0.000003
24487228@N07				23709	1	0.000004
26503305@N06				23710	1	0.000004
14398761@N07				23711	1	0.000003
41625052@N00				23712	1	0.000003
57158364@N00				23713	1	0.000003
22325871@N06				23714	1	0.000003
18218959@N04				23715	1	0.000004
34341344@N00				23716	1	0.000004
30843400@N00	-RobW-	Rob	Brighton, UK	23717	23	0.000031
89618519@N00				23718	2	0.000005
19410529@N03	Lars Odemark	Lars Odemark	Sweden	23719	9	0.000015
79648715@N00				23720	3	0.000006
23424838@N06				23721	1	0.000003
23776310@N00				23722	4	0.000008
87092700@N00				23723	1	0.000003
69506116@N00				23724	1	0.000003
24356963@N05				23725	1	0.000004
15353046@N06				23726	2	0.000005
25469586@N00				23727	8	0.000015
55396521@N00				23728	1	0.000003
33556777@N00				23729	4	0.000009
26737124@N08				23730	1	0.000003
39181948@N00				23731	1	0.000003
15620182@N08				23732	1	0.000003
51035726500@N01				23733	1	0.000003
72108516@N00				23734	1	0.000003
23965298@N02				23735	1	0.000003
26211787@N03				23736	1	0.000003
9704209@N06				23737	1	0.000004
93591244@N00				23738	1	0.000003
29600508@N04				23739	3	0.000005
40103951@N00				23740	2	0.000005
25112802@N02				23741	1	0.000003
67637588@N00	kate e. did	Kate Elliott	Lancaster, PA, United States of America	23742	53	0.000062
7602231@N03				23743	1	0.000003
95468782@N00				23744	1	0.000003
53729409@N00				23745	2	0.000006
82743200@N00				23746	1	0.000003
69123154@N00				23747	3	0.000007
44099068@N00				23748	2	0.000005
28841341@N02				23749	1	0.000003
35717675@N00				23750	1	0.000003
64145564@N00				23751	1	0.000003
73267908@N00				23752	1	0.000003
52087599@N06				23753	1	0.000003
26718776@N08				23754	1	0.000003
12073204@N08				23755	1	0.000003
60085919@N00				23756	2	0.000005
23512999@N06				23757	2	0.000005
13697852@N07				23758	1	0.000003
20761777@N00				23759	1	0.000003
37426815@N04				23760	1	0.000003
33630963@N03				23761	1	0.000003
9795916@N08				23762	1	0.000003
91828840@N00				23763	10	0.000017
60313221@N07				23764	1	0.000003
11316712@N08				23765	1	0.000003
8949620@N08				23766	1	0.000003
14270457@N03				23767	1	0.000004
40904604@N03				23768	1	0.000003
90819592@N00				23769	2	0.000005
13659176@N00				23770	1	0.000003
84122074@N00				23771	1	0.000003
29107395@N07				23772	1	0.000004
14964966@N00				23773	4	0.000008
8211073@N05				23774	1	0.000004
61286047@N00				23775	1	0.000003
22429130@N05				23776	1	0.000003
89591808@N00				23777	4	0.000009
62253339@N00				23778	2	0.000005
12316616@N00				23779	2	0.000005
14538931@N08				23780	1	0.000003
26462660@N00				23781	2	0.000005
30909058@N00				23782	1	0.000003
32088681@N02				23783	1	0.000003
